 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  44,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  8.21684E-16  1.60222E-16  2.35266E-16  7.72359E-16  5.5E-06
   1.25000E+02  7.22130E-16  1.43738E-16  2.09281E-16  6.63416E-16  1.8E-05
   1.50000E+02  6.52065E-16  1.36217E-16  1.87632E-16  5.83754E-16  7.6E-07
   1.75000E+02  5.98554E-16  1.30806E-16  1.68125E-16  5.22752E-16  5.8E-05
   2.00000E+02  5.55537E-16  1.25657E-16  1.50911E-16  4.74425E-16  3.7E-06
   2.50000E+02  4.89850E-16  1.15132E-16  1.23446E-16  4.02389E-16  3.3E-06
   3.00000E+02  4.41829E-16  1.04800E-16  1.03620E-16  3.50962E-16  4.7E-06
   3.50000E+02  4.05212E-16  9.52710E-17  8.91731E-17  3.12152E-16  4.4E-06
   4.00000E+02  3.76411E-16  8.68220E-17  7.84309E-17  2.81590E-16  1.9E-06
   4.50000E+02  3.53801E-16  7.97420E-17  7.04633E-17  2.56395E-16  4.3E-07
   5.00000E+02  3.35395E-16  7.36730E-17  6.43408E-17  2.35297E-16  1.1E-06
   6.00000E+02  3.06612E-16  6.36591E-17  5.55144E-17  2.02067E-16  4.0E-06
   7.00000E+02  2.84392E-16  5.56864E-17  4.93425E-17  1.77145E-16  7.9E-07
   8.00000E+02  2.65310E-16  4.92190E-17  4.46877E-17  1.57771E-16  1.8E-06
   9.00000E+02  2.49613E-16  4.38884E-17  4.10203E-17  1.42286E-16  1.7E-06
   1.00000E+03  2.36447E-16  3.94372E-17  3.80124E-17  1.29623E-16  7.9E-07
   1.25000E+03  2.10801E-16  3.10306E-17  3.22746E-17  1.06180E-16  8.6E-04
   1.50000E+03  1.91740E-16  2.51981E-17  2.80691E-17  9.00475E-17  1.6E-03
   1.75000E+03  1.76770E-16  2.09640E-17  2.47848E-17  7.82550E-17  6.9E-04
   2.00000E+03  1.64580E-16  1.77787E-17  2.21244E-17  6.92516E-17  9.8E-04
   2.50000E+03  1.45711E-16  1.33573E-17  1.80560E-17  5.63991E-17  1.3E-03
   3.00000E+03  1.31624E-16  1.04865E-17  1.51042E-17  4.76403E-17  1.1E-03
   3.50000E+03  1.20628E-16  8.51881E-18  1.28986E-17  4.12520E-17  2.0E-03
   4.00000E+03  1.11725E-16  7.09669E-18  1.11894E-17  3.63879E-17  1.8E-03
   4.50000E+03  1.04320E-16  6.02772E-18  9.82891E-18  3.25613E-17  2.0E-03
   5.00000E+03  9.80337E-17  5.19957E-18  8.72307E-18  2.94726E-17  4.9E-03
   6.00000E+03  8.78676E-17  4.01054E-18  7.04290E-18  2.47932E-17  6.3E-03
   7.00000E+03  7.99397E-17  3.20793E-18  5.83608E-18  2.14160E-17  4.3E-03
   8.00000E+03  7.35410E-17  2.63664E-18  4.93455E-18  1.88635E-17  6.7E-03
