 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  57,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  1.56311E-15  1.22231E-16  1.55827E-16  1.35942E-15  2.2E-05
   1.25000E+02  1.34246E-15  1.25517E-16  1.66719E-16  1.15910E-15  1.1E-05
   1.50000E+02  1.18868E-15  1.27569E-16  1.72413E-16  1.01396E-15  3.1E-06
   1.75000E+02  1.07776E-15  1.27896E-16  1.71824E-16  9.03020E-16  5.0E-06
   2.00000E+02  9.94957E-16  1.27031E-16  1.67017E-16  8.14774E-16  6.2E-06
   2.50000E+02  8.79706E-16  1.22927E-16  1.51553E-16  6.82620E-16  2.7E-06
   3.00000E+02  8.01214E-16  1.16915E-16  1.34479E-16  5.88253E-16  1.9E-06
   3.50000E+02  7.42410E-16  1.10092E-16  1.19002E-16  5.17450E-16  6.2E-07
   4.00000E+02  6.95484E-16  1.03157E-16  1.05951E-16  4.62312E-16  1.7E-06
   4.50000E+02  6.56444E-16  9.64635E-17  9.52301E-17  4.18127E-16  2.1E-06
   5.00000E+02  6.23022E-16  9.01748E-17  8.64619E-17  3.81906E-16  1.4E-06
   6.00000E+02  5.67992E-16  7.90176E-17  7.32885E-17  3.25996E-16  2.3E-06
   7.00000E+02  5.23947E-16  6.96434E-17  6.39885E-17  2.84812E-16  8.4E-07
   8.00000E+02  4.87500E-16  6.18082E-17  5.70286E-17  2.53180E-16  1.3E-06
   9.00000E+02  4.56157E-16  5.52110E-17  5.15851E-17  2.28131E-16  1.3E-03
   1.00000E+03  4.28030E-16  4.97591E-17  4.72785E-17  2.07659E-16  1.9E-03
   1.25000E+03  3.74260E-16  3.96607E-17  3.95999E-17  1.69645E-16  1.3E-03
   1.50000E+03  3.36043E-16  3.26651E-17  3.43276E-17  1.43466E-16  1.8E-03
   1.75000E+03  3.07061E-16  2.75346E-17  3.03574E-17  1.24348E-16  2.4E-03
   2.00000E+03  2.84077E-16  2.36260E-17  2.72055E-17  1.09772E-16  2.1E-03
   2.50000E+03  2.49441E-16  1.81054E-17  2.24493E-17  8.90117E-17  1.8E-03
   3.00000E+03  2.24166E-16  1.44353E-17  1.90000E-17  7.49291E-17  2.0E-03
   3.50000E+03  2.04647E-16  1.18486E-17  1.63780E-17  6.47439E-17  1.8E-03
   4.00000E+03  1.88980E-16  9.94415E-18  1.43190E-17  5.70326E-17  6.5E-03
   4.50000E+03  1.76049E-16  8.49406E-18  1.26625E-17  5.09901E-17  9.3E-03
   5.00000E+03  1.65144E-16  7.35983E-18  1.13044E-17  4.61262E-17  7.5E-03
   6.00000E+03  1.47667E-16  5.72282E-18  9.22901E-18  3.87668E-17  1.1E-02
