 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  54,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  3.37046E-16  6.00375E-17  9.66806E-17  5.32916E-16  6.6E-05
   1.25000E+02  3.28926E-16  5.43425E-17  9.02245E-17  4.70893E-16  2.8E-05
   1.50000E+02  3.21652E-16  5.02271E-17  8.51370E-17  4.22123E-16  3.5E-06
   1.75000E+02  3.15338E-16  4.69178E-17  8.08072E-17  3.82763E-16  5.1E-06
   2.00000E+02  3.09790E-16  4.41738E-17  7.70086E-17  3.50330E-16  3.6E-06
   2.50000E+02  3.00039E-16  3.97242E-17  7.04477E-17  3.00113E-16  8.8E-06
   3.00000E+02  2.91288E-16  3.61758E-17  6.48929E-17  2.63060E-16  4.4E-06
   3.50000E+02  2.83210E-16  3.32470E-17  6.01321E-17  2.34557E-16  1.3E-05
   4.00000E+02  2.75682E-16  3.07732E-17  5.60196E-17  2.11925E-16  1.6E-05
   4.50000E+02  2.68642E-16  2.86484E-17  5.24382E-17  1.93497E-16  1.0E-05
   5.00000E+02  2.62047E-16  2.67949E-17  4.92917E-17  1.78187E-16  3.7E-06
   6.00000E+02  2.50072E-16  2.37173E-17  4.40341E-17  1.54156E-16  2.5E-05
   7.00000E+02  2.39498E-16  2.12511E-17  3.98057E-17  1.36116E-16  3.4E-06
   8.00000E+02  2.30110E-16  1.92263E-17  3.63260E-17  1.22034E-16  2.2E-05
   9.00000E+02  2.21724E-16  1.75348E-17  3.34090E-17  1.10709E-16  5.7E-06
   1.00000E+03  2.14201E-16  1.61037E-17  3.09306E-17  1.01373E-16  7.8E-06
   1.25000E+03  1.98348E-16  1.33404E-17  2.60955E-17  8.38581E-17  2.5E-03
   1.50000E+03  1.85673E-16  1.13754E-17  2.25893E-17  7.15388E-17  1.8E-03
   1.75000E+03  1.75206E-16  9.91230E-18  1.99215E-17  6.23654E-17  1.4E-03
   2.00000E+03  1.66305E-16  8.77010E-18  1.77983E-17  5.52794E-17  1.5E-03
   2.50000E+03  1.51763E-16  7.08695E-18  1.45975E-17  4.50727E-17  2.2E-03
   3.00000E+03  1.40219E-16  5.90643E-18  1.22970E-17  3.80828E-17  2.2E-03
   3.50000E+03  1.30732E-16  5.03555E-18  1.05709E-17  3.29971E-17  1.9E-03
