 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: positron
 # Kinetic energy = 3.00000E+07 eV = 1.10248E+06 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element: Xe,  Z =  54,  atomic weight = 1.31290E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.43827E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 54
 #
 # Total elastic cross section = 5.86926E-18 cm**2 = 2.09595E-01 a0**2
 # 1st transport cross section = 5.34827E-24 cm**2 = 1.90990E-07 a0**2
 # 2nd transport cross section = 1.56146E-23 cm**2 = 5.57606E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
5.83045E-05 4.60669E-18
6.16838E-05 4.12004E-18
6.51582E-05 3.69604E-18
6.87277E-05 3.32532E-18
7.23925E-05 2.99999E-18
7.61524E-05 2.71356E-18
9.21439E-05 1.85893E-18
1.09658E-04 1.31552E-18
1.28695E-04 9.56872E-19
1.49255E-04 7.12360E-19
1.71338E-04 5.41143E-19
1.94942E-04 4.18340E-19
2.20070E-04 3.28437E-19
2.46720E-04 2.61410E-19
2.74892E-04 2.10614E-19
3.04586E-04 1.71564E-19
3.35803E-04 1.41145E-19
3.68542E-04 1.17169E-19
4.02802E-04 9.80665E-20
4.38585E-04 8.26966E-20
4.75889E-04 7.02189E-20
5.14715E-04 6.00041E-20
5.55063E-04 5.15780E-20
5.96931E-04 4.45776E-20
6.40321E-04 3.87235E-20
6.85233E-04 3.37980E-20
7.31665E-04 2.96297E-20
7.79618E-04 2.60834E-20
8.29092E-04 2.30511E-20
8.80086E-04 2.04461E-20
9.32601E-04 1.81981E-20
9.86636E-04 1.62500E-20
1.04219E-03 1.45553E-20
1.09927E-03 1.30753E-20
1.15786E-03 1.17784E-20
1.21797E-03 1.06379E-20
1.27961E-03 9.63186E-21
1.34276E-03 8.74171E-21
1.40743E-03 7.95179E-21
1.47362E-03 7.24890E-21
1.54133E-03 6.62177E-21
1.61056E-03 6.06084E-21
1.68131E-03 5.55791E-21
1.75357E-03 5.10594E-21
1.82735E-03 4.69886E-21
1.90265E-03 4.33144E-21
1.97947E-03 3.99913E-21
2.05780E-03 3.69799E-21
2.13765E-03 3.42458E-21
2.21902E-03 3.17591E-21
2.30190E-03 2.94933E-21
2.38630E-03 2.74254E-21
2.47222E-03 2.55349E-21
2.55965E-03 2.38041E-21
2.64859E-03 2.22169E-21
2.73905E-03 2.07594E-21
2.83103E-03 1.94190E-21
2.92452E-03 1.81848E-21
3.01952E-03 1.70467E-21
3.11604E-03 1.59959E-21
3.21407E-03 1.50245E-21
3.31362E-03 1.41255E-21
3.41468E-03 1.32925E-21
3.51725E-03 1.25198E-21
3.62133E-03 1.18021E-21
3.72692E-03 1.11350E-21
3.83403E-03 1.05141E-21
3.94265E-03 9.93572E-22
4.05278E-03 9.39642E-22
4.16442E-03 8.89307E-22
4.27757E-03 8.42282E-22
4.39223E-03 7.98310E-22
4.50840E-03 7.57157E-22
4.62608E-03 7.18611E-22
4.74527E-03 6.82476E-22
4.86597E-03 6.48574E-22
4.98817E-03 6.16740E-22
5.11188E-03 5.86826E-22
5.23711E-03 5.58695E-22
5.36383E-03 5.32221E-22
5.49207E-03 5.07291E-22
5.62181E-03 4.83795E-22
5.75306E-03 4.61637E-22
5.88581E-03 4.40726E-22
6.02007E-03 4.20979E-22
6.15583E-03 4.02321E-22
6.29310E-03 3.84680E-22
6.43187E-03 3.67990E-22
6.57214E-03 3.52190E-22
6.71392E-03 3.37224E-22
6.85720E-03 3.23040E-22
7.00198E-03 3.09591E-22
7.14827E-03 2.96830E-22
7.29605E-03 2.84716E-22
7.44534E-03 2.73210E-22
7.59612E-03 2.62275E-22
7.97965E-03 2.37228E-22
8.37255E-03 2.15082E-22
8.77480E-03 1.95447E-22
9.18641E-03 1.77989E-22
9.60736E-03 1.62425E-22
1.00376E-02 1.48516E-22
1.04773E-02 1.36054E-22
1.09262E-02 1.24864E-22
1.13844E-02 1.14793E-22
1.18520E-02 1.05710E-22
1.23288E-02 9.75023E-23
1.28150E-02 9.00697E-23
1.33104E-02 8.33268E-23
1.38150E-02 7.71984E-23
1.43290E-02 7.16189E-23
1.48521E-02 6.65305E-23
1.53845E-02 6.18824E-23
1.59262E-02 5.76298E-23
1.64770E-02 5.37333E-23
1.70371E-02 5.01578E-23
1.76063E-02 4.68722E-23
1.81848E-02 4.38488E-23
1.87724E-02 4.10632E-23
1.93692E-02 3.84932E-23
1.99751E-02 3.61193E-23
2.05901E-02 3.39238E-23
2.12143E-02 3.18910E-23
2.18476E-02 3.00067E-23
2.24900E-02 2.82582E-23
2.31415E-02 2.66338E-23
2.38021E-02 2.51231E-23
2.44717E-02 2.37169E-23
2.51504E-02 2.24067E-23
2.58382E-02 2.11847E-23
2.65349E-02 2.00439E-23
2.72407E-02 1.89780E-23
2.79555E-02 1.79812E-23
2.86793E-02 1.70483E-23
2.94120E-02 1.61743E-23
3.01537E-02 1.53550E-23
3.09043E-02 1.45862E-23
3.16639E-02 1.38644E-23
3.24324E-02 1.31860E-23
3.32098E-02 1.25482E-23
3.39961E-02 1.19479E-23
3.47912E-02 1.13826E-23
3.55952E-02 1.08499E-23
3.64081E-02 1.03476E-23
3.72297E-02 9.87362E-24
3.80602E-02 9.42608E-24
3.88995E-02 9.00325E-24
3.97476E-02 8.60352E-24
4.06044E-02 8.22541E-24
4.14700E-02 7.86753E-24
4.23443E-02 7.52861E-24
4.32273E-02 7.20747E-24
4.41190E-02 6.90300E-24
4.50194E-02 6.61419E-24
4.59284E-02 6.34009E-24
4.68461E-02 6.07981E-24
4.87074E-02 5.59749E-24
5.06030E-02 5.16132E-24
5.25328E-02 4.76613E-24
5.44967E-02 4.40742E-24
5.64946E-02 4.08126E-24
5.85262E-02 3.78419E-24
6.05914E-02 3.51319E-24
6.26901E-02 3.26557E-24
6.48222E-02 3.03898E-24
6.69873E-02 2.83134E-24
6.91854E-02 2.64078E-24
7.14163E-02 2.46566E-24
7.36799E-02 2.30453E-24
7.59760E-02 2.15607E-24
7.83043E-02 2.01912E-24
8.06647E-02 1.89264E-24
8.30571E-02 1.77569E-24
8.54812E-02 1.66743E-24
8.79369E-02 1.56710E-24
9.04240E-02 1.47403E-24
9.29422E-02 1.38760E-24
9.54915E-02 1.30725E-24
9.80716E-02 1.23249E-24
1.00682E-01 1.16287E-24
1.03323E-01 1.09796E-24
1.05995E-01 1.03740E-24
1.08696E-01 9.80844E-25
1.11427E-01 9.27985E-25
1.14188E-01 8.78538E-25
1.16978E-01 8.32248E-25
1.19797E-01 7.88877E-25
1.22645E-01 7.48212E-25
1.25522E-01 7.10054E-25
1.28428E-01 6.74224E-25
1.31361E-01 6.40555E-25
1.34323E-01 6.08895E-25
1.37313E-01 5.79103E-25
1.40330E-01 5.51052E-25
1.43375E-01 5.24622E-25
1.46447E-01 4.99704E-25
1.49545E-01 4.76198E-25
1.52671E-01 4.54008E-25
1.55823E-01 4.33051E-25
1.59001E-01 4.13244E-25
1.62205E-01 3.94516E-25
1.65435E-01 3.76797E-25
1.68690E-01 3.60024E-25
1.71970E-01 3.44139E-25
1.75276E-01 3.29085E-25
1.78606E-01 3.14813E-25
1.81961E-01 3.01275E-25
1.85340E-01 2.88427E-25
1.88743E-01 2.76229E-25
1.92169E-01 2.64641E-25
1.95619E-01 2.53629E-25
1.99092E-01 2.43158E-25
2.02589E-01 2.33199E-25
2.06107E-01 2.23721E-25
2.09649E-01 2.14699E-25
2.13212E-01 2.06105E-25
2.16797E-01 1.97918E-25
2.20404E-01 1.90113E-25
2.24032E-01 1.82671E-25
2.27680E-01 1.75572E-25
2.31350E-01 1.68798E-25
2.35040E-01 1.62330E-25
2.38751E-01 1.56154E-25
2.42481E-01 1.50254E-25
2.46231E-01 1.44615E-25
2.50000E-01 1.39224E-25
2.53788E-01 1.34069E-25
2.57595E-01 1.29137E-25
2.61421E-01 1.24417E-25
2.65264E-01 1.19899E-25
2.69126E-01 1.15573E-25
2.73005E-01 1.11429E-25
2.76901E-01 1.07458E-25
2.80814E-01 1.03652E-25
2.84744E-01 1.00003E-25
2.88691E-01 9.65036E-26
2.92653E-01 9.31465E-26
2.96632E-01 8.99251E-26
3.00625E-01 8.68331E-26
3.04634E-01 8.38643E-26
3.08658E-01 8.10132E-26
3.12697E-01 7.82743E-26
3.16749E-01 7.56426E-26
3.20816E-01 7.31131E-26
3.24896E-01 7.06814E-26
3.28990E-01 6.83429E-26
3.33097E-01 6.60937E-26
3.37216E-01 6.39297E-26
3.41348E-01 6.18473E-26
3.45492E-01 5.98429E-26
3.49647E-01 5.79131E-26
3.53814E-01 5.60547E-26
3.57992E-01 5.42646E-26
3.62181E-01 5.25401E-26
3.66381E-01 5.08782E-26
3.70590E-01 4.92765E-26
3.74810E-01 4.77323E-26
3.79039E-01 4.62433E-26
3.83277E-01 4.48073E-26
3.87524E-01 4.34220E-26
3.91780E-01 4.20854E-26
3.96044E-01 4.07956E-26
4.00316E-01 3.95506E-26
4.04596E-01 3.83487E-26
4.08882E-01 3.71881E-26
4.13176E-01 3.60672E-26
4.17476E-01 3.49845E-26
4.21783E-01 3.39385E-26
4.26095E-01 3.29277E-26
4.30413E-01 3.19508E-26
4.34737E-01 3.10065E-26
4.39065E-01 3.00935E-26
4.43398E-01 2.92107E-26
4.47736E-01 2.83569E-26
4.52077E-01 2.75309E-26
4.56422E-01 2.67319E-26
4.60770E-01 2.59587E-26
4.65122E-01 2.52104E-26
4.69476E-01 2.44862E-26
4.73832E-01 2.37850E-26
4.78190E-01 2.31061E-26
4.82550E-01 2.24487E-26
4.86912E-01 2.18120E-26
4.91274E-01 2.11952E-26
4.95637E-01 2.05977E-26
5.00000E-01 2.00187E-26
5.04363E-01 1.94576E-26
5.08726E-01 1.89138E-26
5.13088E-01 1.83867E-26
5.17450E-01 1.78756E-26
5.21810E-01 1.73800E-26
5.26168E-01 1.68995E-26
5.30524E-01 1.64334E-26
5.34878E-01 1.59813E-26
5.39230E-01 1.55427E-26
5.43578E-01 1.51171E-26
5.47923E-01 1.47041E-26
5.52264E-01 1.43033E-26
5.56602E-01 1.39143E-26
5.60935E-01 1.35367E-26
5.65263E-01 1.31701E-26
5.69587E-01 1.28141E-26
5.73905E-01 1.24684E-26
5.78217E-01 1.21326E-26
5.82524E-01 1.18065E-26
5.86824E-01 1.14897E-26
5.91118E-01 1.11820E-26
5.95404E-01 1.08829E-26
5.99684E-01 1.05924E-26
6.03956E-01 1.03100E-26
6.08220E-01 1.00355E-26
6.12476E-01 9.76865E-27
