 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  69,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  4.57651E-16  5.33861E-17  8.50042E-17  1.22779E-15  5.7E-05
   1.25000E+02  3.69276E-16  4.87077E-17  7.76851E-17  1.03276E-15  2.5E-05
   1.50000E+02  3.33572E-16  4.54188E-17  7.38809E-17  8.93636E-16  5.9E-05
   1.75000E+02  3.16562E-16  4.29979E-17  7.12279E-17  7.89507E-16  9.4E-06
   2.00000E+02  3.05759E-16  4.07753E-17  6.84895E-17  7.08332E-16  7.9E-06
   2.50000E+02  2.91866E-16  3.69144E-17  6.32597E-17  5.89483E-16  2.7E-05
   3.00000E+02  2.82184E-16  3.37369E-17  5.86329E-17  5.06238E-16  1.7E-05
   3.50000E+02  2.74304E-16  3.11209E-17  5.46570E-17  4.44372E-16  3.3E-06
   4.00000E+02  2.67388E-16  2.89345E-17  5.12343E-17  3.96434E-16  5.5E-06
   4.50000E+02  2.61097E-16  2.70797E-17  4.82652E-17  3.58124E-16  4.2E-06
   5.00000E+02  2.55257E-16  2.54796E-17  4.56588E-17  3.26768E-16  3.0E-05
   6.00000E+02  2.44635E-16  2.28524E-17  4.12972E-17  2.78419E-16  2.1E-05
   7.00000E+02  2.35116E-16  2.07641E-17  3.77666E-17  2.42828E-16  3.1E-06
   8.00000E+02  2.26516E-16  1.90548E-17  3.48422E-17  2.15493E-16  3.2E-05
   9.00000E+02  2.18691E-16  1.76199E-17  3.23690E-17  1.93823E-16  9.2E-06
   1.00000E+03  2.11543E-16  1.63942E-17  3.02463E-17  1.76210E-16  1.2E-02
   1.25000E+03  1.96110E-16  1.39755E-17  2.60407E-17  1.43829E-16  1.0E-02
   1.50000E+03  1.83405E-16  1.21739E-17  2.29011E-17  1.21702E-16  8.1E-03
   1.75000E+03  1.72743E-16  1.07713E-17  2.04531E-17  1.05598E-16  7.2E-03
   2.00000E+03  1.63650E-16  9.64457E-18  1.84819E-17  9.33352E-17  8.4E-03
   2.50000E+03  1.48904E-16  7.94336E-18  1.54872E-17  7.58602E-17  7.4E-03
   3.00000E+03  1.37400E-16  6.72263E-18  1.33114E-17  6.39713E-17  8.7E-03
   3.50000E+03  1.28122E-16  5.80981E-18  1.16590E-17  5.53324E-17  8.9E-03
   4.00000E+03  1.20433E-16  5.10371E-18  1.03595E-17  4.87615E-17  1.4E-02
   4.50000E+03  1.13917E-16  4.54023E-18  9.30585E-18  4.35960E-17  2.2E-02
   5.00000E+03  1.08294E-16  4.07891E-18  8.43101E-18  3.94309E-17  1.4E-02
   6.00000E+03  9.90149E-17  3.36867E-18  7.06017E-18  3.31308E-17  1.9E-02
   7.00000E+03  9.16085E-17  2.84888E-18  6.03708E-18  2.85927E-17  1.8E-02
   8.00000E+03  8.55132E-17  2.45340E-18  5.24696E-18  2.51685E-17  1.4E-02
   9.00000E+03  8.03800E-17  2.14351E-18  4.62058E-18  2.24925E-17  2.0E-02
   1.00000E+04  7.59791E-17  1.89479E-18  4.11321E-18  2.03436E-17  1.1E-02
   1.25000E+04  6.78862E-17  1.44793E-18  3.19053E-18  1.64559E-17  8.7E-07
   1.50000E+04  6.11757E-17  1.15340E-18  2.57329E-18  1.38487E-17  1.0E-07
   1.75000E+04  5.59319E-17  9.46822E-19  2.13487E-18  1.19781E-17  1.0E-07
   2.00000E+04  5.16962E-17  7.95231E-19  1.80948E-18  1.05698E-17  1.0E-07
   2.50000E+04  4.52248E-17  5.89849E-19  1.36241E-18  8.59057E-18  4.3E-07
   3.00000E+04  4.04727E-17  4.59053E-19  1.07303E-18  7.26827E-18  1.0E-07
   3.50000E+04  3.68100E-17  3.69730E-19  8.72800E-19  6.32132E-18  1.0E-07
   4.00000E+04  3.38872E-17  3.05584E-19  7.27439E-19  5.61023E-18  1.0E-07
