 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  47,   projectile: electron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  6.86006E-16  1.72140E-16  2.23725E-16  6.74471E-16  1.0E-07
   1.25000E+02  5.98932E-16  1.43949E-16  2.00352E-16  5.79938E-16  5.7E-06
   1.50000E+02  5.43857E-16  1.33576E-16  1.84384E-16  5.10603E-16  3.7E-06
   1.75000E+02  5.04290E-16  1.28464E-16  1.69158E-16  4.57483E-16  1.5E-06
   2.00000E+02  4.72908E-16  1.24561E-16  1.54311E-16  4.15425E-16  2.7E-05
   2.50000E+02  4.23813E-16  1.16590E-16  1.28075E-16  3.52785E-16  2.1E-06
   3.00000E+02  3.86103E-16  1.07892E-16  1.07787E-16  3.08129E-16  5.6E-06
   3.50000E+02  3.56184E-16  9.92151E-17  9.26826E-17  2.74484E-16  1.9E-06
   4.00000E+02  3.31955E-16  9.10491E-17  8.13621E-17  2.48122E-16  4.6E-07
   4.50000E+02  3.11966E-16  8.36058E-17  7.26950E-17  2.26830E-16  1.4E-06
   5.00000E+02  2.95082E-16  7.68891E-17  6.58618E-17  2.09262E-16  2.3E-06
   6.00000E+02  2.69265E-16  6.61679E-17  5.63081E-17  1.81071E-16  2.9E-06
   7.00000E+02  2.49991E-16  5.79551E-17  4.99344E-17  1.59426E-16  3.8E-07
   8.00000E+02  2.33847E-16  5.13704E-17  4.52492E-17  1.42393E-16  4.9E-07
   9.00000E+02  2.20805E-16  4.59566E-17  4.16048E-17  1.28675E-16  3.7E-06
   1.00000E+03  2.09921E-16  4.14271E-17  3.86325E-17  1.17401E-16  1.1E-06
   1.25000E+03  1.88777E-16  3.28296E-17  3.29776E-17  9.64097E-17  2.8E-06
   1.50000E+03  1.73009E-16  2.68124E-17  2.88239E-17  8.18892E-17  7.7E-04
   1.75000E+03  1.60539E-16  2.24115E-17  2.55675E-17  7.12403E-17  1.2E-03
   2.00000E+03  1.50305E-16  1.90802E-17  2.29187E-17  6.30917E-17  1.3E-03
   2.50000E+03  1.34289E-16  1.44256E-17  1.88453E-17  5.14320E-17  1.0E-03
   3.00000E+03  1.22156E-16  1.13729E-17  1.58546E-17  4.34829E-17  1.3E-03
   3.50000E+03  1.12555E-16  9.25148E-18  1.35816E-17  3.77001E-17  1.5E-03
   4.00000E+03  1.04726E-16  7.71779E-18  1.18160E-17  3.32858E-17  9.1E-04
