 #  Total cross section table (last run of 'elscata').
 #
 #  Z =  32,   projectile: positron
 #
 #   Energy         ECS         TCS1         TCS2         ABSCS      error
 #    (eV)        (cm**2)      (cm**2)      (cm**2)      (cm**2)
 #--------------------------------------------------------------------------
   1.00000E+02  2.45217E-16  3.65249E-17  6.11138E-17  7.06420E-16  5.7E-05
   1.25000E+02  2.33558E-16  3.39498E-17  5.86442E-17  6.00626E-16  3.1E-05
   1.50000E+02  2.26741E-16  3.20646E-17  5.63786E-17  5.23657E-16  5.0E-06
   1.75000E+02  2.20927E-16  3.02642E-17  5.38195E-17  4.64960E-16  9.2E-06
   2.00000E+02  2.15655E-16  2.85941E-17  5.12427E-17  4.18665E-16  8.1E-06
   2.50000E+02  2.06139E-16  2.57004E-17  4.64920E-17  3.50085E-16  2.7E-05
   3.00000E+02  1.97615E-16  2.33247E-17  4.24322E-17  3.01565E-16  1.9E-05
   3.50000E+02  1.89904E-16  2.13548E-17  3.90100E-17  2.65318E-16  4.3E-06
   4.00000E+02  1.82885E-16  1.96920E-17  3.61041E-17  2.37166E-16  7.4E-06
   4.50000E+02  1.76494E-16  1.82731E-17  3.36204E-17  2.14625E-16  6.0E-06
   5.00000E+02  1.70652E-16  1.70457E-17  3.14734E-17  1.96147E-16  3.9E-05
   6.00000E+02  1.60351E-16  1.50202E-17  2.79386E-17  1.67621E-16  3.0E-05
   7.00000E+02  1.51570E-16  1.34161E-17  2.51469E-17  1.46568E-16  5.8E-06
   8.00000E+02  1.43983E-16  1.21092E-17  2.28751E-17  1.30362E-16  4.7E-06
   9.00000E+02  1.37355E-16  1.10225E-17  2.09851E-17  1.17479E-16  1.8E-05
   1.00000E+03  1.31507E-16  1.01039E-17  1.93845E-17  1.06975E-16  3.5E-03
   1.25000E+03  1.19463E-16  8.32681E-18  1.62687E-17  8.75720E-17  3.4E-03
   1.50000E+03  1.10052E-16  7.04569E-18  1.39932E-17  7.42197E-17  2.9E-03
   1.75000E+03  1.02450E-16  6.08320E-18  1.22568E-17  6.44325E-17  2.8E-03
   2.00000E+03  9.61407E-17  5.33638E-18  1.08870E-17  5.69362E-17  3.6E-03
   2.50000E+03  8.61576E-17  4.25434E-18  8.85565E-18  4.61969E-17  3.5E-03
   3.00000E+03  7.84870E-17  3.50525E-18  7.41043E-18  3.88793E-17  2.0E-03
   3.50000E+03  7.23281E-17  2.95582E-18  6.32699E-18  3.35777E-17  2.3E-03
   4.00000E+03  6.72339E-17  2.53711E-18  5.48655E-18  2.95611E-17  7.7E-03
   4.50000E+03  6.29277E-17  2.20887E-18  4.81805E-18  2.64128E-17  6.1E-03
   5.00000E+03  5.92261E-17  1.94571E-18  4.27559E-18  2.38786E-17  8.6E-03
   6.00000E+03  5.31597E-17  1.55232E-18  3.45327E-18  2.00508E-17  1.0E-02
   7.00000E+03  4.83690E-17  1.27467E-18  2.86409E-18  1.72963E-17  1.0E-02
   8.00000E+03  4.44704E-17  1.06994E-18  2.42452E-18  1.52188E-17  9.4E-03
   9.00000E+03  4.12244E-17  9.13780E-19  2.08602E-18  1.35957E-17  6.1E-03
   1.00000E+04  3.84727E-17  7.91481E-19  1.81869E-18  1.22925E-17  8.9E-03
   1.25000E+04  3.33454E-17  5.79350E-19  1.34958E-18  9.93537E-18  9.8E-07
   1.50000E+04  2.93595E-17  4.45669E-19  1.04952E-18  8.35566E-18  1.0E-06
   1.75000E+04  2.63068E-17  3.55256E-19  8.44111E-19  7.22309E-18  9.6E-07
   2.00000E+04  2.38856E-17  2.90871E-19  6.96359E-19  6.37152E-18  1.2E-06
   2.50000E+04  2.02745E-17  2.06801E-19  5.01158E-19  5.17639E-18  1.0E-07
   3.00000E+04  1.77001E-17  1.55572E-19  3.80631E-19  4.37782E-18  1.0E-07
   3.50000E+04  1.57666E-17  1.21850E-19  3.00463E-19  3.80673E-18  1.3E-07
   4.00000E+04  1.42587E-17  9.83753E-20  2.44180E-19  3.37795E-18  3.5E-07
   4.50000E+04  1.30487E-17  8.13247E-20  2.03008E-19  3.04446E-18  1.0E-07
   5.00000E+04  1.20557E-17  6.85191E-20  1.71898E-19  2.77745E-18  1.0E-07
   6.00000E+04  1.05215E-17  5.08393E-20  1.28630E-19  2.37690E-18  1.0E-07
   7.00000E+04  9.39079E-18  3.94453E-20  1.00508E-19  2.09084E-18  2.4E-06
   8.00000E+04  8.52270E-18  3.16407E-20  8.11097E-20  1.87641E-18  1.0E-07
   9.00000E+04  7.83524E-18  2.60426E-20  6.71134E-20  1.70975E-18  5.4E-06
   1.00000E+05  7.27742E-18  2.18796E-20  5.66513E-20  1.57653E-18  3.1E-06
   1.25000E+05  6.25582E-18  1.51403E-20  3.95924E-20  1.33730E-18  1.3E-05
   1.50000E+05  5.56278E-18  1.12237E-20  2.95872E-20  1.17837E-18  6.6E-05
   1.75000E+05  5.06259E-18  8.72826E-21  2.31644E-20  1.06529E-18  2.3E-04
   2.00000E+05  4.68523E-18  7.03049E-21  1.87664E-20  9.80788E-19  6.5E-04
   2.50000E+05  4.15528E-18  4.91594E-21  1.32461E-20  8.62796E-19  3.2E-03
   3.00000E+05  3.80257E-18  3.68391E-21  1.00002E-20  7.83619E-19  1.1E-02
   3.50000E+05  3.55223E-18  2.89458E-21  7.90481E-21  7.25288E-19  2.9E-02
   4.00000E+05  3.36622E-18  2.35370E-21  6.45971E-21  6.92620E-19  9.6E-06
   4.50000E+05  3.22319E-18  1.96405E-21  5.41288E-21  6.61897E-19  1.1E-05
   5.00000E+05  3.11022E-18  1.67227E-21  4.62519E-21  6.37727E-19  1.0E-07
   6.00000E+05  2.94419E-18  1.26857E-21  3.52888E-21  6.02315E-19  1.8E-07
   7.00000E+05  2.82914E-18  1.00580E-21  2.81036E-21  5.77863E-19  1.0E-07
   8.00000E+05  2.74554E-18  8.23152E-22  2.30813E-21  5.60128E-19  1.0E-07
   9.00000E+05  2.68258E-18  6.89903E-22  1.94005E-21  5.46795E-19  1.0E-07
   1.00000E+06  2.63383E-18  5.89035E-22  1.66036E-21  5.36483E-19  1.0E-07
   1.25000E+06  2.55637E-18  4.23697E-22  1.19961E-21  0.00000E+00  1.1E-05
   1.50000E+06  2.50355E-18  3.21085E-22  9.11991E-22  0.00000E+00  1.1E-05
   1.75000E+06  2.46867E-18  2.53436E-22  7.21571E-22  0.00000E+00  1.1E-05
   2.00000E+06  2.44429E-18  2.06072E-22  5.87821E-22  0.00000E+00  1.2E-05
   2.50000E+06  2.41351E-18  1.45170E-22  4.15259E-22  0.00000E+00  1.2E-05
   3.00000E+06  2.39534E-18  1.08525E-22  3.11063E-22  0.00000E+00  1.2E-05
   3.50000E+06  2.38351E-18  8.45690E-23  2.42777E-22  0.00000E+00  1.2E-05
   4.00000E+06  2.37564E-18  6.79617E-23  1.95346E-22  0.00000E+00  1.2E-05
   4.50000E+06  2.36875E-18  5.59310E-23  1.60933E-22  0.00000E+00  1.2E-05
   5.00000E+06  2.36914E-18  4.69316E-23  1.35161E-22  0.00000E+00  1.3E-05
   6.00000E+06  2.35978E-18  3.44977E-23  9.94949E-23  0.00000E+00  1.3E-05
   7.00000E+06  2.35551E-18  2.65161E-23  7.65639E-23  0.00000E+00  1.3E-05
   8.00000E+06  2.35328E-18  2.10664E-23  6.08869E-23  0.00000E+00  1.3E-05
   9.00000E+06  2.35176E-18  1.71700E-23  4.96664E-23  0.00000E+00  1.3E-05
   1.00000E+07  2.35039E-18  1.42818E-23  4.13420E-23  0.00000E+00  1.3E-05
   1.25000E+07  2.34918E-18  9.63661E-24  2.79376E-23  0.00000E+00  1.3E-05
   1.50000E+07  2.34844E-18  6.96452E-24  2.02159E-23  0.00000E+00  1.3E-05
   1.75000E+07  2.34792E-18  5.28085E-24  1.53450E-23  0.00000E+00  1.3E-05
   2.00000E+07  2.34767E-18  4.14888E-24  1.20673E-23  0.00000E+00  1.3E-05
   2.50000E+07  2.34754E-18  2.76377E-24  8.05247E-24  0.00000E+00  1.3E-05
   3.00000E+07  2.34781E-18  1.97758E-24  5.77099E-24  0.00000E+00  1.3E-05
   3.50000E+07  2.34745E-18  1.48713E-24  4.34633E-24  0.00000E+00  1.3E-05
   4.00000E+07  2.34724E-18  1.15998E-24  3.39525E-24  0.00000E+00  1.3E-05
   4.50000E+07  2.34758E-18  9.30520E-25  2.72760E-24  0.00000E+00  1.3E-05
   5.00000E+07  2.34593E-18  7.63163E-25  2.24025E-24  0.00000E+00  1.3E-05
   6.00000E+07  2.34557E-18  5.40177E-25  1.59010E-24  0.00000E+00  1.3E-05
   7.00000E+07  2.34613E-18  4.02260E-25  1.18722E-24  0.00000E+00  1.3E-05
   8.00000E+07  2.34588E-18  3.10982E-25  9.19992E-25  0.00000E+00  1.3E-05
   9.00000E+07  2.34575E-18  2.47473E-25  7.33630E-25  0.00000E+00  1.3E-05
   1.00000E+08  2.34612E-18  2.01538E-25  5.98512E-25  0.00000E+00  1.3E-05
   1.25000E+08  2.34626E-18  1.30120E-25  3.87665E-25  0.00000E+00  1.3E-05
   1.50000E+08  2.34646E-18  9.08371E-26  2.71165E-25  0.00000E+00  1.3E-05
   1.75000E+08  2.34655E-18  6.69683E-26  2.00164E-25  0.00000E+00  1.3E-05
   2.00000E+08  2.34664E-18  5.13969E-26  1.53751E-25  0.00000E+00  1.3E-05
   2.50000E+08  2.34694E-18  3.29972E-26  9.88094E-26  0.00000E+00  1.3E-05
   3.00000E+08  2.34715E-18  2.29594E-26  6.87900E-26  0.00000E+00  2.2E-04
   3.50000E+08  2.34696E-18  1.68904E-26  5.06235E-26  0.00000E+00  3.8E-04
   4.00000E+08  2.34657E-18  1.29444E-26  3.88052E-26  0.00000E+00  2.7E-04
   4.50000E+08  2.34641E-18  1.02354E-26  3.06885E-26  0.00000E+00  4.4E-04
   5.00000E+08  2.34458E-18  8.29554E-27  2.48751E-26  0.00000E+00  1.0E+00
   6.00000E+08  2.34262E-18  5.76610E-27  1.72927E-26  0.00000E+00  1.0E+00
   7.00000E+08  2.34107E-18  4.23950E-27  1.27155E-26  0.00000E+00  1.0E+00
   8.00000E+08  2.33752E-18  3.24777E-27  9.74156E-27  0.00000E+00  1.0E+00
   9.00000E+08  2.33299E-18  2.56754E-27  7.70153E-27  0.00000E+00  1.0E+00
   1.00000E+09  2.32757E-18  2.08087E-27  6.24189E-27  0.00000E+00  1.0E+00
